id,team_fifa_api_id,team_api_id,date,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass
1240,232,9985,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1241,232,9985,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1242,232,9985,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1243,1806,10194,2/22/2010 0:00,Balanced,Little,Long,Organised,Risky,Lots,Normal,Organised,Medium,Double,Normal,Cover
1244,1806,10194,2/22/2011 0:00,Balanced,Little,Long,Organised,Safe,Lots,Normal,Organised,Deep,Press,Normal,Cover
1245,1806,10194,2/22/2012 0:00,Fast,Little,Long,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1246,1806,10194,9/20/2013 0:00,Fast,Little,Long,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1247,1806,10194,9/19/2014 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1248,1806,10194,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1249,106,8472,2/22/2010 0:00,Balanced,Little,Long,Organised,Risky,Lots,Normal,Organised,Medium,Double,Normal,Cover
1250,106,8472,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1251,106,8472,2/22/2012 0:00,Fast,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1252,106,8472,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Little,Lots,Organised,Medium,Press,Normal,Cover
1253,106,8472,9/19/2014 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1254,106,8472,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1255,1960,10003,2/22/2010 0:00,Balanced,Little,Long,Organised,Risky,Lots,Lots,Organised,High,Double,Wide,Cover
1256,1960,10003,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1257,1960,10003,2/22/2012 0:00,Slow,Little,Short,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1258,1960,10003,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1259,1960,10003,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1260,1960,10003,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free Form,Deep,Press,Normal,Cover
1261,260,9867,2/22/2010 0:00,Slow,Little,Short,Organised,Normal,Little,Normal,Organised,Medium,Contain,Normal,Cover
1262,260,9867,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Wide,Cover
1263,260,9867,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1264,260,9867,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
1265,1715,10191,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
1266,1715,10191,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Risky,Little,Normal,Organised,Medium,Press,Normal,Cover
1267,1715,10191,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Risky,Little,Normal,Organised,Medium,Press,Normal,Cover
1268,1715,10191,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1269,1715,10191,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1270,54,9804,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Little,Lots,Free Form,Medium,Press,Normal,Cover
1271,54,9804,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1272,54,9804,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1273,54,9804,9/20/2013 0:00,Fast,Little,Mixed,Organised,Normal,Lots,Normal,Free Form,Medium,Press,Normal,Cover
1274,54,9804,9/19/2014 0:00,Fast,Lots,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1275,54,9804,9/10/2015 0:00,Fast,Lots,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1276,18,8586,2/22/2010 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1277,18,8586,2/22/2011 0:00,Balanced,Little,Mixed,Free Form,Risky,Lots,Lots,Organised,Deep,Press,Normal,Cover
1278,18,8586,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1279,18,8586,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
1280,18,8586,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1281,18,8586,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1282,1809,9941,2/22/2010 0:00,Balanced,Little,Long,Organised,Normal,Lots,Normal,Organised,Deep,Press,Narrow,Cover
1283,1809,9941,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1284,1809,9941,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1285,1809,9941,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1286,1809,9941,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1287,1809,9941,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1288,294,10242,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1289,294,10242,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1290,294,10242,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1291,294,10242,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1292,294,10242,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1293,1908,8611,2/22/2010 0:00,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Cover
1294,1908,8611,2/22/2011 0:00,Balanced,Little,Mixed,Free Form,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1295,1908,8611,2/22/2012 0:00,Slow,Little,Short,Organised,Normal,Lots,Normal,Organised,Medium,Double,Wide,Cover
1296,1908,8611,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1297,1908,8611,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1298,1908,8611,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1299,55,8600,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Safe,Normal,Lots,Organised,Medium,Contain,Normal,Offside Trap
1300,55,8600,2/22/2011 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
1301,55,8600,2/22/2012 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1302,55,8600,9/20/2013 0:00,Fast,Little,Mixed,Free Form,Risky,Lots,Normal,Free Form,Medium,Press,Normal,Cover
1303,55,8600,9/19/2014 0:00,Fast,Lots,Mixed,Organised,Risky,Lots,Normal,Organised,Medium,Press,Normal,Cover
1304,55,8600,9/10/2015 0:00,Fast,Normal,Mixed,Organised,Risky,Lots,Normal,Organised,Medium,Press,Normal,Cover
1305,1895,9771,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1306,1895,9771,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1307,1895,9771,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1308,461,10267,2/22/2010 0:00,Slow,Little,Short,Free Form,Normal,Normal,Lots,Organised,Medium,Press,Normal,Offside Trap
1309,461,10267,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1310,461,10267,2/22/2012 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1311,461,10267,9/20/2013 0:00,Slow,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1312,461,10267,9/19/2014 0:00,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1313,461,10267,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1314,110456,9873,2/22/2010 0:00,Balanced,Little,Long,Organised,Normal,Normal,Normal,Organised,Deep,Press,Narrow,Cover
1315,110456,9873,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1316,110456,9873,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1317,110456,9873,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1318,110456,9873,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1319,110456,9873,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1320,462,10281,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Little,Normal,Organised,Deep,Press,Narrow,Cover
1321,462,10281,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1322,462,10281,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1323,462,10281,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1324,462,10281,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1325,462,10281,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1326,206,9876,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1327,206,9876,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1328,206,9876,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1329,206,9876,9/10/2015 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1330,36,10269,2/22/2010 0:00,Fast,Little,Short,Organised,Normal,Lots,Lots,Organised,Medium,Press,Normal,Cover
1331,36,10269,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1332,36,10269,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1333,36,10269,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1334,36,10269,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1335,36,10269,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Narrow,Cover
1336,483,10205,2/22/2010 0:00,Balanced,Little,Short,Free Form,Normal,Normal,Lots,Free Form,Medium,Contain,Wide,Offside Trap
1337,483,10205,2/22/2011 0:00,Balanced,Little,Mixed,Free Form,Normal,Normal,Lots,Free Form,Medium,Press,Normal,Cover
1338,483,10205,2/22/2012 0:00,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1339,483,10205,9/20/2013 0:00,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1340,483,10205,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1341,483,10205,9/10/2015 0:00,Balanced,Normal,Mixed,Free Form,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1342,1909,8277,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Cover
1343,1909,8277,2/22/2011 0:00,Slow,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1344,1909,8277,2/22/2012 0:00,Balanced,Little,Short,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1345,1909,8277,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1346,1909,8277,9/19/2014 0:00,Balanced,Normal,Short,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1347,1909,8277,9/10/2015 0:00,Balanced,Normal,Mixed,Free Form,Normal,Normal,Lots,Free Form,Medium,Press,Normal,Cover
1348,1887,7844,2/22/2010 0:00,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Offside Trap
1349,1887,7844,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Offside Trap
1350,1887,7844,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Wide,Cover
1351,1887,7844,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1352,1887,7844,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1353,1887,7844,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1354,665,10238,2/22/2010 0:00,Slow,Little,Short,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Narrow,Cover
1355,665,10238,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1356,665,10238,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1357,665,10238,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1358,665,10238,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1359,665,10238,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1360,100651,9839,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1361,100651,9839,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1362,100651,9839,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1363,100651,9839,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1364,110913,8475,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Little,Normal,Free Form,Deep,Press,Normal,Cover
1365,110913,8475,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Safe,Little,Normal,Organised,Deep,Press,Normal,Cover
1366,110913,8475,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Normal,Cover
1367,1795,9817,2/22/2010 0:00,Fast,Little,Long,Organised,Risky,Lots,Normal,Organised,High,Double,Normal,Cover
1368,1795,9817,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Risky,Lots,Normal,Organised,Medium,Press,Normal,Cover
1369,1795,9817,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1370,1795,9817,9/20/2013 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1371,1795,9817,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1372,1795,9817,9/10/2015 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1373,38,8697,2/22/2010 0:00,Fast,Little,Mixed,Organised,Risky,Normal,Lots,Organised,High,Press,Wide,Cover
1374,38,8697,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
1375,38,8697,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1376,38,8697,9/20/2013 0:00,Fast,Little,Short,Organised,Risky,Lots,Lots,Organised,Medium,Press,Normal,Cover
1377,38,8697,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1378,38,8697,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Wide,Cover
1379,109,8659,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Risky,Lots,Normal,Organised,High,Double,Wide,Cover
1380,109,8659,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1381,109,8659,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1382,109,8659,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Contain,Normal,Cover
1383,109,8659,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1384,109,8659,9/10/2015 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1385,19,8654,2/22/2010 0:00,Balanced,Little,Short,Organised,Safe,Lots,Normal,Organised,Deep,Double,Narrow,Cover
1386,19,8654,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Safe,Normal,Normal,Organised,Medium,Press,Normal,Cover
1387,19,8654,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1388,19,8654,9/20/2013 0:00,Fast,Little,Long,Organised,Normal,Lots,Little,Organised,Deep,Press,Normal,Cover
1389,19,8654,9/19/2014 0:00,Fast,Normal,Long,Organised,Risky,Lots,Little,Organised,Deep,Press,Normal,Cover
1390,19,8654,9/10/2015 0:00,Fast,Normal,Mixed,Organised,Risky,Lots,Little,Organised,Deep,Press,Normal,Cover
1391,681,10001,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,High,Double,Wide,Cover
1392,681,10001,2/22/2011 0:00,Balanced,Little,Mixed,Free Form,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
1393,681,10001,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
1394,681,10001,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Medium,Press,Normal,Cover
1395,301,8024,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1396,301,8024,2/22/2012 0:00,Balanced,Little,Long,Organised,Risky,Normal,Normal,Organised,Deep,Contain,Normal,Cover
1397,301,8024,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Deep,Press,Normal,Cover
1398,301,8024,9/19/2014 0:00,Balanced,Normal,Long,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1399,1917,8528,2/22/2010 0:00,Fast,Little,Long,Organised,Risky,Lots,Normal,Organised,Medium,Double,Normal,Cover
1400,1917,8528,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1401,1917,8528,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1402,1917,8528,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Free Form,Medium,Press,Normal,Cover
1403,1917,8528,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1404,1917,8528,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1405,1907,8525,2/22/2010 0:00,Balanced,Little,Short,Organised,Safe,Normal,Normal,Organised,Deep,Contain,Narrow,Cover
1406,1907,8525,2/22/2011 0:00,Fast,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Deep,Press,Normal,Cover
1407,1907,8525,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1408,1907,8525,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1409,1873,10265,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,High,Double,Normal,Cover
1410,1873,10265,2/22/2011 0:00,Fast,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
1411,1873,10265,2/22/2012 0:00,Slow,Little,Short,Organised,Safe,Lots,Normal,Organised,Medium,Press,Normal,Cover
1412,1873,10265,9/20/2013 0:00,Slow,Little,Short,Organised,Safe,Lots,Normal,Organised,Medium,Press,Normal,Cover
1413,1873,10265,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1414,1873,10265,9/10/2015 0:00,Slow,Normal,Mixed,Free Form,Safe,Normal,Little,Free Form,Medium,Press,Normal,Cover
1415,175,8721,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
1416,175,8721,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1417,175,8721,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1418,175,8721,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Risky,Lots,Lots,Organised,Medium,Press,Normal,Cover
1419,175,8721,9/19/2014 0:00,Balanced,Lots,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1420,175,8721,9/10/2015 0:00,Fast,Normal,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1421,110,8602,2/22/2010 0:00,Fast,Little,Long,Organised,Risky,Lots,Lots,Organised,High,Double,Wide,Cover
1422,110,8602,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1423,110,8602,2/22/2012 0:00,Fast,Little,Long,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1424,110,8602,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1425,110,8602,9/19/2014 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1426,110,8602,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1427,435,7955,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1428,435,7955,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1429,435,7955,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Contain,Normal,Cover
1430,1742,9868,2/22/2010 0:00,Slow,Little,Short,Organised,Normal,Normal,Lots,Organised,Medium,Press,Normal,Cover
1431,1742,9868,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Wide,Cover
1432,1742,9868,2/22/2012 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1433,1742,9868,9/20/2013 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1434,900,10192,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Offside Trap
1435,900,10192,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Lots,Lots,Organised,Medium,Press,Normal,Cover
1436,900,10192,2/22/2012 0:00,Balanced,Little,Long,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1437,900,10192,9/20/2013 0:00,Balanced,Little,Long,Organised,Normal,Lots,Normal,Organised,Medium,Press,Normal,Cover
1438,900,10192,9/19/2014 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1439,900,10192,9/10/2015 0:00,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1440,110749,8021,2/22/2010 0:00,Balanced,Little,Mixed,Organised,Safe,Normal,Lots,Organised,High,Double,Wide,Cover
1441,110749,8021,2/22/2011 0:00,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
1442,110749,8021,2/22/2012 0:00,Slow,Little,Mixed,Organised,Risky,Normal,Lots,Organised,Medium,Press,Normal,Cover
1443,110749,8021,9/20/2013 0:00,Slow,Little,Mixed,Organised,Risky,Normal,Normal,Organised,Medium,Press,Normal,Cover
1444,110749,8021,9/19/2014 0:00,Slow,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Medium,Press,Normal,Cover
